,House ID,bathrooms,bedrooms,blessings,builder,capital_distance,dateb,dining_rooms,dock_distance,farm,garden,holy_tree,king_visited,knights_house_distance,location,market_distance,renovation,river_distance,sorceror_cursed,tower_distance,golden_grains
13903,1848878972.0,3.0,4.0,149.0,-1.0,10.778197,-1.0,3.0,70.416036,1.0,0.0,1.0,0.0,21.469572,4.0,66.837389,1.0,77.008217,1.0,247.539937,1437703.0
13904,1848878975.0,2.0,3.0,121.0,3.0,39.060905,-1.0,4.0,2.913882,1.0,0.0,-1.0,0.0,49.470297,1.0,-1.0,0.0,19.024343,1.0,10.091853,1302301.0
13905,1848878980.0,3.0,3.0,122.0,6.0,37.789636,-1.0,4.0,44.554641,1.0,0.0,1.0,0.0,48.593662,2.0,-1.0,-1.0,39.070774,1.0,85.828225,1349156.0
13906,1848878986.0,-1.0,2.0,112.0,9.0,47.723146,-1.0,4.0,49.658058,1.0,0.0,1.0,0.0,57.908137,3.0,24.741062,1.0,68.393992,1.0,-1.0,1314361.0
13907,1848878992.0,4.0,3.0,147.0,3.0,12.602986,-1.0,2.0,27.316407,2.0,-1.0,-1.0,0.0,23.242991,-1.0,30.975482,0.0,19.154158,1.0,81.754028,1494767.0
13908,1848878997.0,4.0,2.0,150.0,3.0,10.206031,-1.0,-1.0,96.362942,1.0,-1.0,-1.0,0.0,20.667326,3.0,15.495146,0.0,3.32922,1.0,48.595477,1407391.0
13909,1848879002.0,2.0,3.0,120.0,3.0,39.894503,-1.0,3.0,34.430341,1.0,0.0,0.0,0.0,50.450543,4.0,5.130713,0.0,1.671034,0.0,56.587626,1462762.0
13910,1848879008.0,2.0,3.0,134.0,3.0,25.604711,-1.0,2.0,84.162365,0.0,1.0,1.0,1.0,36.487124,2.0,-1.0,0.0,1.216271,1.0,183.191572,1286979.0
13911,1848879011.0,3.0,3.0,131.0,3.0,29.111179,-1.0,2.0,121.539666,1.0,-1.0,-1.0,0.0,39.883783,2.0,29.667659,0.0,4.073628,1.0,118.909365,1227674.0
13912,1848879016.0,4.0,4.0,41.0,-1.0,119.393991,-1.0,3.0,140.631258,1.0,0.0,-1.0,0.0,129.47489,1.0,-1.0,0.0,18.631074,1.0,95.035766,899567.0
13913,1848879020.0,4.0,2.0,152.0,2.0,8.30018,-1.0,4.0,40.419212,1.0,0.0,1.0,0.0,18.703759,2.0,-1.0,0.0,53.788401,1.0,110.234355,1405000.0
13914,1848879025.0,2.0,2.0,153.0,5.0,6.885198,-1.0,4.0,128.893302,1.0,0.0,1.0,0.0,17.443058,1.0,82.303993,0.0,3.339954,1.0,147.376779,1334170.0
13915,1848879029.0,2.0,2.0,160.0,2.0,0.0684,-1.0,4.0,5.622478,1.0,0.0,1.0,0.0,10.342799,-1.0,40.675888,0.0,14.339302,1.0,36.142368,1489298.0
13916,1848879033.0,2.0,3.0,148.0,3.0,11.765489,-1.0,-1.0,9.198867,1.0,-1.0,-1.0,0.0,21.845668,1.0,5.680224,0.0,20.856006,1.0,23.089962,1399401.0
13917,1848879036.0,4.0,2.0,89.0,3.0,71.110362,-1.0,4.0,0.863368,1.0,0.0,1.0,0.0,81.939601,3.0,53.349953,1.0,24.856016,1.0,178.815527,1223974.0
13918,1848879040.0,2.0,2.0,155.0,2.0,4.585527,-1.0,3.0,45.09064,2.0,0.0,0.0,0.0,15.027214,1.0,57.758511,0.0,22.360275,0.0,135.304881,1392579.0
13919,1848879042.0,2.0,2.0,160.0,8.0,0.302054,-1.0,3.0,75.355875,1.0,0.0,-1.0,0.0,10.439377,2.0,5.844454,0.0,63.556681,1.0,77.666348,1384236.0
13920,1848879045.0,3.0,3.0,58.0,1.0,102.276212,-1.0,3.0,1.429349,1.0,-1.0,1.0,0.0,112.896566,4.0,35.363865,1.0,31.824889,1.0,193.197899,1091793.0
13921,1848879050.0,4.0,4.0,158.0,5.0,1.627239,-1.0,-1.0,68.169276,0.0,1.0,1.0,1.0,12.155083,3.0,58.362927,0.0,4.5233,1.0,57.954653,1525349.0
13922,1848879054.0,4.0,3.0,92.0,2.0,67.689623,-1.0,4.0,59.121786,1.0,0.0,1.0,0.0,78.219385,3.0,7.897047,0.0,5.658221,1.0,179.390426,1327714.0
13923,1848879058.0,3.0,2.0,72.0,0.0,88.125303,-1.0,3.0,49.130891,1.0,0.0,1.0,0.0,98.436299,1.0,-1.0,0.0,62.137442,1.0,204.93024,978211.0
13924,1848879063.0,4.0,2.0,137.0,3.0,22.950907,-1.0,3.0,-1.0,1.0,-1.0,1.0,0.0,33.908242,3.0,37.357278,1.0,9.754634,-1.0,105.386158,1341231.0
13925,1848879068.0,4.0,2.0,131.0,3.0,29.097275,-1.0,4.0,35.764553,1.0,0.0,1.0,0.0,39.141029,2.0,39.351094,0.0,11.792644,1.0,99.471401,1342184.0
13926,1848879070.0,3.0,4.0,142.0,3.0,17.688793,-1.0,4.0,124.390699,1.0,0.0,1.0,0.0,28.232352,3.0,68.739709,0.0,16.341761,1.0,22.151674,1426644.0
13927,1848879076.0,3.0,4.0,132.0,5.0,27.683119,-1.0,-1.0,25.680334,1.0,-1.0,1.0,0.0,37.939642,2.0,59.295784,0.0,33.189709,-1.0,75.458594,1431396.0
13928,1848879079.0,3.0,3.0,149.0,3.0,11.235243,-1.0,4.0,101.296813,2.0,0.0,1.0,0.0,21.446524,3.0,13.371552,-1.0,56.305723,1.0,112.863074,1518795.0
13929,1848879084.0,3.0,4.0,148.0,3.0,11.97724,-1.0,3.0,9.936048,2.0,0.0,1.0,0.0,22.43542,1.0,4.359804,1.0,34.447113,1.0,101.105846,1479068.0
13930,1848879088.0,2.0,3.0,124.0,3.0,35.939933,-1.0,4.0,81.00734,1.0,0.0,1.0,0.0,46.683156,-1.0,81.710019,1.0,30.275267,1.0,135.81057,1332775.0
13931,1848879090.0,4.0,-1.0,142.0,3.0,17.547003,-1.0,3.0,22.417718,1.0,0.0,1.0,0.0,27.734676,4.0,-1.0,0.0,65.895966,1.0,253.95958,1377001.0
13932,1848879092.0,2.0,4.0,64.0,-1.0,96.195335,-1.0,3.0,69.366795,2.0,0.0,1.0,0.0,106.52849,4.0,41.52374,1.0,14.254683,1.0,62.898527,1193268.0
13933,1848879095.0,4.0,2.0,152.0,7.0,8.405802,-1.0,4.0,28.13004,1.0,0.0,1.0,0.0,18.484617,3.0,55.677945,-1.0,12.535349,1.0,186.016213,1472273.0
13934,1848879097.0,2.0,3.0,86.0,3.0,73.587898,-1.0,2.0,5.275109,1.0,0.0,1.0,0.0,83.69261,3.0,42.462591,0.0,41.046864,1.0,120.955199,1239256.0
13935,1848879099.0,4.0,4.0,81.0,2.0,79.216611,-1.0,4.0,35.24305,2.0,-1.0,1.0,0.0,89.769098,3.0,38.406015,0.0,25.811284,1.0,190.832976,1283296.0
13936,1848879104.0,3.0,4.0,99.0,6.0,60.798952,-1.0,4.0,47.595044,1.0,0.0,1.0,0.0,71.488812,4.0,51.984764,0.0,37.433038,1.0,-1.0,1315622.0
13937,1848879109.0,3.0,4.0,81.0,5.0,78.93043,-1.0,3.0,80.340505,1.0,0.0,1.0,0.0,89.391633,3.0,96.1739,0.0,16.457389,1.0,65.867377,1175715.0
13938,1848879112.0,3.0,3.0,145.0,-1.0,15.200572,-1.0,3.0,22.823856,0.0,1.0,1.0,1.0,25.678594,2.0,-1.0,0.0,16.196738,1.0,171.998931,1399279.0
13939,1848879114.0,3.0,4.0,47.0,3.0,112.824898,-1.0,4.0,93.517156,1.0,0.0,1.0,0.0,123.183224,3.0,6.973035,0.0,30.610878,1.0,119.899526,1076387.0
13940,1848879119.0,3.0,4.0,141.0,-1.0,19.169123,-1.0,4.0,-1.0,1.0,-1.0,0.0,0.0,29.594287,2.0,64.39297,0.0,31.917257,0.0,273.835452,1385030.0
13941,1848879123.0,3.0,3.0,101.0,3.0,58.538284,-1.0,4.0,-1.0,2.0,0.0,1.0,0.0,68.894863,3.0,119.669915,1.0,14.679041,1.0,111.928784,1273852.0
13942,1848879127.0,-1.0,3.0,158.0,3.0,1.651333,-1.0,4.0,10.522915,1.0,0.0,1.0,0.0,12.558813,3.0,82.439578,-1.0,12.297402,1.0,7.698338,1624838.0
13943,1848879132.0,4.0,3.0,116.0,0.0,43.585765,-1.0,2.0,9.66775,1.0,-1.0,1.0,0.0,53.878829,-1.0,59.89302,0.0,42.165813,-1.0,17.733279,1351480.0
13944,1848879136.0,3.0,3.0,36.0,3.0,124.449474,-1.0,3.0,79.963793,2.0,0.0,-1.0,0.0,134.665978,4.0,30.258562,0.0,64.256289,1.0,-1.0,1007382.0
13945,1848879142.0,3.0,2.0,137.0,5.0,23.334088,-1.0,4.0,50.679525,1.0,0.0,1.0,0.0,34.065431,1.0,6.9495,0.0,83.561321,1.0,13.67865,1333558.0
13946,1848879145.0,3.0,3.0,69.0,0.0,91.216759,-1.0,-1.0,33.188528,1.0,0.0,1.0,0.0,102.053063,3.0,47.553099,0.0,4.059712,1.0,81.977665,1118453.0
13947,1848879147.0,4.0,4.0,156.0,4.0,4.364181,-1.0,2.0,-1.0,1.0,0.0,1.0,0.0,15.160601,2.0,-1.0,0.0,28.654526,1.0,32.271463,1461682.0
13948,1848879150.0,3.0,2.0,146.0,5.0,13.59551,-1.0,3.0,54.219119,2.0,0.0,1.0,0.0,24.055767,4.0,40.905728,1.0,24.468872,1.0,41.135478,1499839.0
13949,1848879153.0,3.0,2.0,153.0,3.0,7.027051,-1.0,2.0,34.526505,1.0,0.0,1.0,0.0,17.937777,-1.0,21.610417,1.0,70.805021,1.0,33.258404,1497695.0
13950,1848879157.0,3.0,4.0,134.0,3.0,26.239685,-1.0,2.0,-1.0,1.0,0.0,1.0,0.0,36.299585,3.0,126.112812,0.0,31.440897,1.0,43.87078,1325291.0
13951,1848879162.0,4.0,4.0,141.0,3.0,19.037736,-1.0,4.0,65.009217,1.0,0.0,1.0,0.0,29.706343,2.0,82.096944,1.0,30.810022,1.0,231.675156,1392527.0
13952,1848879164.0,2.0,2.0,64.0,3.0,96.213651,-1.0,-1.0,7.081431,0.0,1.0,1.0,1.0,106.681506,4.0,25.273474,0.0,22.730804,-1.0,14.066548,1094879.0
13953,1848879168.0,2.0,2.0,157.0,6.0,2.728948,-1.0,4.0,92.930448,1.0,0.0,1.0,0.0,13.290771,1.0,6.013753,0.0,26.481922,1.0,151.763729,1425622.0
13954,1848879171.0,2.0,3.0,157.0,3.0,3.451926,-1.0,4.0,75.603747,1.0,0.0,-1.0,0.0,13.963234,2.0,17.156367,0.0,30.582149,1.0,106.68995,1444777.0
13955,1848879173.0,2.0,3.0,148.0,7.0,11.93653,-1.0,4.0,9.411738,1.0,0.0,1.0,0.0,22.208846,4.0,43.65071,1.0,54.467276,1.0,164.769255,1451910.0
13956,1848879179.0,3.0,3.0,56.0,8.0,104.492103,-1.0,3.0,93.213001,2.0,0.0,1.0,0.0,114.989732,2.0,57.367216,0.0,42.919234,1.0,17.346146,1009271.0
13957,1848879185.0,2.0,3.0,138.0,2.0,22.344615,-1.0,-1.0,18.872118,2.0,0.0,-1.0,0.0,33.107692,1.0,39.241205,0.0,44.253194,1.0,144.470614,1284311.0
13958,1848879191.0,4.0,-1.0,51.0,3.0,109.267394,-1.0,2.0,22.131522,0.0,1.0,1.0,1.0,119.313934,3.0,74.170737,0.0,35.122879,1.0,161.733183,943587.0
13959,1848879195.0,3.0,4.0,108.0,9.0,51.901481,-1.0,2.0,70.5042,1.0,0.0,1.0,0.0,62.370082,3.0,-1.0,-1.0,21.407215,1.0,79.52934,1352981.0
13960,1848879201.0,3.0,3.0,128.0,7.0,32.323052,-1.0,2.0,48.752178,2.0,0.0,1.0,0.0,42.953535,2.0,118.142219,0.0,90.366673,1.0,184.507294,1186140.0
13961,1848879203.0,4.0,4.0,131.0,8.0,28.82841,-1.0,3.0,68.792414,2.0,0.0,1.0,0.0,39.54494,3.0,16.554302,1.0,53.136618,1.0,118.982402,1426418.0
13962,1848879206.0,3.0,2.0,59.0,3.0,100.981549,-1.0,4.0,35.061073,0.0,1.0,1.0,1.0,111.022228,2.0,9.234975,0.0,52.320255,1.0,39.548641,1059175.0
13963,1848879211.0,3.0,2.0,123.0,4.0,37.238482,-1.0,3.0,33.099485,1.0,0.0,1.0,0.0,48.124432,1.0,12.203954,0.0,3.958801,1.0,38.61825,1335597.0
13964,1848879215.0,3.0,2.0,109.0,2.0,51.426654,-1.0,3.0,69.159552,1.0,0.0,1.0,0.0,61.98336,3.0,32.222449,0.0,17.724748,1.0,156.220913,1206358.0
13965,1848879221.0,4.0,4.0,85.0,8.0,74.79573,-1.0,2.0,33.686161,1.0,0.0,0.0,0.0,85.246265,2.0,-1.0,0.0,11.625485,0.0,36.150461,1151832.0
13966,1848879223.0,4.0,2.0,146.0,6.0,14.429467,-1.0,4.0,15.859725,1.0,0.0,1.0,0.0,25.42239,3.0,45.388468,0.0,4.361116,1.0,70.2084,1506492.0
13967,1848879228.0,4.0,4.0,150.0,7.0,10.494893,-1.0,2.0,46.148194,1.0,-1.0,1.0,0.0,20.530066,3.0,16.971314,0.0,6.286152,1.0,137.344863,1519430.0
13968,1848879233.0,2.0,2.0,49.0,3.0,111.03885,-1.0,2.0,55.225014,2.0,0.0,1.0,0.0,121.349358,1.0,58.97658,1.0,62.070483,1.0,113.453714,868013.0
13969,1848879238.0,4.0,3.0,57.0,3.0,103.349767,-1.0,2.0,14.255723,1.0,-1.0,1.0,0.0,113.385903,3.0,45.490416,1.0,45.025261,1.0,81.417573,1078611.0
13970,1848879244.0,2.0,4.0,45.0,8.0,114.748122,-1.0,2.0,79.612902,1.0,0.0,1.0,0.0,125.017652,4.0,33.701416,0.0,14.635861,1.0,44.451193,1059416.0
13971,1848879247.0,3.0,-1.0,100.0,3.0,60.19259,-1.0,3.0,29.328433,2.0,0.0,1.0,0.0,70.749099,3.0,4.146962,0.0,14.731915,1.0,21.316848,1334756.0
13972,1848879253.0,4.0,4.0,121.0,3.0,38.806999,-1.0,4.0,11.609705,1.0,0.0,1.0,0.0,49.66903,4.0,31.046629,-1.0,18.321874,1.0,136.603532,1493650.0
13973,1848879258.0,3.0,-1.0,132.0,0.0,27.919599,-1.0,4.0,15.58292,1.0,0.0,1.0,0.0,38.880836,3.0,146.501025,0.0,14.893743,1.0,76.073158,1271945.0
13974,1848879262.0,2.0,-1.0,74.0,8.0,-1.0,-1.0,2.0,34.494818,1.0,0.0,1.0,0.0,-1.0,2.0,6.285656,1.0,4.71742,1.0,1.856879,1284230.0
13975,1848879266.0,4.0,3.0,116.0,0.0,43.769461,-1.0,3.0,56.32529,1.0,0.0,1.0,0.0,53.815561,4.0,16.443325,0.0,7.043259,1.0,213.273704,1398665.0
13976,1848879269.0,2.0,2.0,129.0,8.0,30.54842,-1.0,3.0,4.123362,1.0,0.0,1.0,0.0,40.836376,3.0,114.089507,0.0,38.767591,1.0,184.13907,1300210.0
13977,1848879272.0,2.0,4.0,151.0,0.0,9.075925,-1.0,2.0,39.025013,1.0,0.0,0.0,0.0,19.756443,4.0,126.970448,0.0,28.416317,0.0,138.577372,1383205.0
13978,1848879275.0,4.0,4.0,145.0,3.0,14.684977,-1.0,4.0,73.290205,2.0,0.0,1.0,0.0,25.525098,4.0,47.524952,-1.0,15.275049,1.0,86.620847,1577590.0
13979,1848879280.0,-1.0,2.0,109.0,3.0,50.690414,-1.0,3.0,97.861176,1.0,0.0,-1.0,0.0,60.781116,4.0,17.256778,-1.0,36.900649,1.0,59.626234,1280975.0
13980,1848879285.0,-1.0,3.0,51.0,3.0,108.753428,-1.0,4.0,-1.0,1.0,0.0,1.0,0.0,119.723995,3.0,59.527575,1.0,16.0805,1.0,88.096752,1129949.0
13981,1848879290.0,2.0,2.0,144.0,3.0,16.213217,-1.0,4.0,44.700255,1.0,0.0,-1.0,0.0,26.75059,-1.0,82.216455,0.0,27.086745,1.0,37.878318,1413229.0
13982,1848879295.0,3.0,4.0,74.0,3.0,-1.0,-1.0,4.0,18.01318,1.0,-1.0,1.0,0.0,-1.0,4.0,31.912154,1.0,31.564804,1.0,95.936658,1429186.0
13983,1848879300.0,-1.0,4.0,114.0,3.0,45.873358,-1.0,4.0,17.735049,1.0,-1.0,-1.0,0.0,56.050112,-1.0,45.821635,0.0,3.848052,1.0,18.142929,1327714.0
13984,1848879302.0,4.0,3.0,125.0,3.0,35.307027,-1.0,3.0,3.017988,2.0,-1.0,1.0,0.0,45.990763,1.0,62.026349,0.0,38.383602,1.0,246.915681,1273168.0
13985,1848879307.0,2.0,4.0,117.0,3.0,42.794124,-1.0,2.0,6.316767,1.0,0.0,1.0,0.0,53.599307,3.0,66.461088,0.0,62.676729,1.0,50.087117,1346182.0
13986,1848879310.0,2.0,4.0,152.0,4.0,8.472813,-1.0,2.0,-1.0,2.0,0.0,1.0,0.0,18.823273,1.0,20.958499,0.0,41.114324,1.0,95.106637,1483606.0
13987,1848879312.0,4.0,2.0,74.0,4.0,-1.0,-1.0,4.0,-1.0,2.0,0.0,1.0,0.0,-1.0,3.0,19.500378,0.0,49.531693,1.0,44.47252,1342275.0
13988,1848879315.0,4.0,3.0,98.0,3.0,62.286618,-1.0,3.0,31.670328,1.0,-1.0,-1.0,0.0,72.882149,3.0,16.043798,1.0,31.5302,1.0,209.736827,1184561.0
13989,1848879320.0,3.0,2.0,154.0,9.0,5.985452,-1.0,2.0,16.725855,2.0,0.0,0.0,0.0,16.192184,1.0,45.49689,0.0,53.663701,0.0,8.21923,1489952.0
13990,1848879324.0,-1.0,2.0,106.0,3.0,53.801059,-1.0,3.0,5.687026,1.0,0.0,1.0,0.0,64.173645,3.0,31.824106,0.0,22.895213,1.0,22.375788,1332782.0
13991,1848879330.0,4.0,2.0,115.0,3.0,44.591922,-1.0,3.0,9.290102,2.0,0.0,1.0,0.0,54.642937,3.0,53.546503,0.0,16.74331,1.0,115.62131,1376115.0
13992,1848879336.0,2.0,4.0,132.0,1.0,28.313099,-1.0,2.0,11.705805,1.0,0.0,-1.0,0.0,38.705148,3.0,11.004431,-1.0,53.891055,0.0,70.836796,1322944.0
13993,1848879341.0,-1.0,-1.0,156.0,3.0,3.865104,-1.0,3.0,59.00856,1.0,0.0,1.0,0.0,14.853918,3.0,-1.0,0.0,47.732906,1.0,51.817608,1422523.0
13994,1848879343.0,2.0,3.0,149.0,1.0,11.198868,-1.0,3.0,106.678872,0.0,1.0,1.0,1.0,21.528142,3.0,-1.0,-1.0,26.209019,1.0,120.348635,1352880.0
13995,1848879348.0,4.0,4.0,151.0,3.0,8.735554,-1.0,2.0,10.251662,2.0,0.0,-1.0,0.0,19.119189,4.0,102.330659,0.0,10.531168,0.0,137.574611,1442820.0
13996,1848879354.0,3.0,3.0,122.0,8.0,37.738432,-1.0,-1.0,13.190307,1.0,-1.0,-1.0,0.0,48.263695,3.0,83.468415,0.0,7.367324,1.0,51.390392,1253827.0
13997,1848879358.0,4.0,2.0,16.0,3.0,144.339504,-1.0,3.0,-1.0,1.0,0.0,-1.0,0.0,154.399084,-1.0,35.789946,0.0,24.270081,1.0,14.771614,806558.0
13998,1848879361.0,2.0,4.0,140.0,8.0,20.470056,-1.0,3.0,51.115045,2.0,0.0,1.0,0.0,30.73599,3.0,34.985572,-1.0,1.312354,1.0,25.887293,1456416.0
13999,1848879366.0,4.0,4.0,148.0,0.0,11.554983,-1.0,-1.0,71.687797,1.0,0.0,1.0,0.0,22.342603,3.0,120.746033,1.0,9.802702,1.0,19.157653,1403888.0
14000,1848879368.0,2.0,3.0,58.0,4.0,102.468264,-1.0,3.0,30.011141,1.0,-1.0,1.0,0.0,112.940727,4.0,29.589916,0.0,0.836538,1.0,106.434692,1182993.0
14001,1848879371.0,3.0,3.0,109.0,3.0,50.966105,-1.0,2.0,80.202842,1.0,0.0,1.0,0.0,61.121466,2.0,-1.0,0.0,22.15018,1.0,150.828321,1168681.0
14002,1848879375.0,-1.0,3.0,142.0,0.0,17.829089,-1.0,4.0,35.589758,2.0,0.0,1.0,0.0,28.395686,4.0,31.724248,-1.0,52.754013,1.0,147.367775,1522332.0
14003,1848879381.0,2.0,3.0,81.0,0.0,79.209769,-1.0,2.0,48.296628,2.0,0.0,1.0,0.0,89.848488,2.0,48.672954,0.0,5.471402,1.0,174.620806,1085419.0
14004,1848879384.0,3.0,2.0,74.0,-1.0,-1.0,-1.0,4.0,74.208896,1.0,0.0,-1.0,0.0,-1.0,3.0,89.669694,0.0,35.803089,1.0,97.776859,1136152.0
14005,1848879390.0,-1.0,4.0,74.0,7.0,-1.0,-1.0,2.0,15.241545,1.0,0.0,1.0,0.0,-1.0,3.0,-1.0,0.0,8.000484,1.0,136.544578,1277452.0
14006,1848879392.0,2.0,2.0,140.0,3.0,20.138178,-1.0,4.0,44.368479,1.0,0.0,-1.0,0.0,30.42234,1.0,13.576339,0.0,73.096296,1.0,125.700792,1332391.0
14007,1848879394.0,4.0,2.0,120.0,-1.0,40.050052,-1.0,4.0,30.859675,1.0,0.0,1.0,0.0,50.319261,3.0,64.623782,0.0,25.537136,1.0,65.099614,1323433.0
14008,1848879400.0,-1.0,4.0,115.0,9.0,45.089438,-1.0,4.0,70.483358,1.0,0.0,1.0,0.0,55.421256,2.0,-1.0,0.0,36.338075,1.0,6.174491,1419160.0
14009,1848879404.0,3.0,2.0,107.0,7.0,53.327561,-1.0,4.0,11.49384,0.0,1.0,1.0,1.0,64.033733,4.0,25.355697,0.0,5.49109,1.0,15.121324,1376395.0
14010,1848879408.0,2.0,4.0,114.0,8.0,46.106347,-1.0,2.0,-1.0,2.0,0.0,-1.0,0.0,56.577763,1.0,5.610349,1.0,79.874509,-1.0,151.211701,1209170.0
14011,1848879410.0,3.0,2.0,116.0,7.0,43.503161,-1.0,-1.0,27.994961,1.0,0.0,1.0,0.0,54.31667,4.0,8.745641,0.0,55.928981,1.0,112.100449,1302053.0
14012,1848879416.0,4.0,2.0,60.0,4.0,100.369792,-1.0,4.0,27.75395,2.0,0.0,1.0,0.0,111.31142,2.0,40.600988,1.0,1.876332,1.0,199.726761,1107049.0
14013,1848879421.0,3.0,4.0,152.0,3.0,7.969385,-1.0,2.0,54.843936,1.0,0.0,1.0,0.0,18.649808,2.0,3.033377,0.0,9.959509,1.0,281.885535,1509780.0
14014,1848879425.0,2.0,-1.0,154.0,1.0,5.54759,-1.0,2.0,21.168612,2.0,-1.0,1.0,0.0,15.760797,4.0,27.433867,0.0,18.137471,1.0,105.870976,1509404.0
14015,1848879428.0,3.0,4.0,74.0,3.0,-1.0,-1.0,3.0,13.837113,1.0,0.0,-1.0,0.0,-1.0,3.0,-1.0,1.0,33.159041,1.0,128.003206,1321727.0
14016,1848879430.0,4.0,2.0,92.0,8.0,67.768102,-1.0,2.0,6.854861,2.0,0.0,1.0,0.0,77.945738,3.0,5.220183,0.0,28.586264,1.0,65.400492,1196118.0
14017,1848879435.0,2.0,2.0,117.0,3.0,43.167033,-1.0,4.0,67.149934,1.0,0.0,1.0,0.0,53.359213,3.0,39.678193,0.0,30.124754,1.0,129.848288,1282353.0
14018,1848879437.0,2.0,-1.0,115.0,6.0,44.896425,-1.0,3.0,25.430211,1.0,0.0,-1.0,0.0,54.904366,2.0,33.784109,0.0,30.631471,1.0,148.939262,1230890.0
14019,1848879441.0,3.0,-1.0,122.0,4.0,37.695443,-1.0,3.0,6.574097,1.0,0.0,1.0,0.0,47.89655,2.0,45.088823,0.0,42.374155,1.0,10.789507,1343618.0
14020,1848879443.0,2.0,4.0,74.0,3.0,-1.0,-1.0,4.0,27.258103,1.0,0.0,0.0,0.0,-1.0,4.0,14.30047,0.0,23.325673,0.0,93.257858,1508387.0
14021,1848879446.0,4.0,2.0,149.0,3.0,10.78909,-1.0,2.0,125.066586,1.0,0.0,1.0,0.0,20.898943,3.0,14.588471,0.0,53.542393,1.0,121.981709,1360221.0
14022,1848879448.0,3.0,2.0,104.0,-1.0,56.367478,-1.0,3.0,60.741427,1.0,0.0,1.0,0.0,67.095202,1.0,39.17542,0.0,1.382386,1.0,42.943693,1223096.0
14023,1848879452.0,4.0,2.0,141.0,4.0,18.852593,-1.0,3.0,27.910415,1.0,0.0,0.0,0.0,29.489675,1.0,4.879326,1.0,19.586595,0.0,116.177948,1384893.0
14024,1848879457.0,2.0,4.0,122.0,3.0,38.439765,-1.0,3.0,21.303328,2.0,0.0,1.0,0.0,48.476966,3.0,56.529411,0.0,12.806321,1.0,18.827492,1446412.0
14025,1848879463.0,3.0,3.0,131.0,3.0,29.06301,-1.0,4.0,3.812814,1.0,0.0,1.0,0.0,39.284651,-1.0,11.582172,0.0,10.238074,1.0,-1.0,1531979.0
14026,1848879468.0,2.0,-1.0,159.0,5.0,1.319926,-1.0,-1.0,65.888114,1.0,0.0,1.0,0.0,11.422836,1.0,50.682199,0.0,38.553839,1.0,8.857913,1408944.0
14027,1848879474.0,3.0,4.0,109.0,0.0,51.024847,-1.0,3.0,28.348798,1.0,0.0,1.0,0.0,61.447493,2.0,69.131011,0.0,70.969721,1.0,278.775826,1101760.0
14028,1848879480.0,-1.0,2.0,136.0,3.0,24.21177,-1.0,2.0,17.064224,0.0,1.0,-1.0,1.0,34.557562,4.0,47.378091,0.0,25.002056,1.0,95.422653,1340294.0
14029,1848879486.0,3.0,2.0,85.0,3.0,74.921724,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,85.375302,2.0,61.740072,0.0,26.579735,1.0,46.640159,1087525.0
14030,1848879492.0,-1.0,3.0,68.0,3.0,92.428241,-1.0,-1.0,5.110903,2.0,0.0,1.0,0.0,103.094994,3.0,-1.0,0.0,25.060693,1.0,42.811422,1179284.0
14031,1848879498.0,3.0,4.0,138.0,3.0,22.442518,-1.0,-1.0,52.875392,1.0,0.0,-1.0,0.0,33.020528,3.0,-1.0,1.0,1.596504,0.0,85.900861,1383004.0
14032,1848879502.0,4.0,3.0,127.0,3.0,32.564005,-1.0,2.0,14.816216,1.0,0.0,-1.0,0.0,43.002703,3.0,99.140396,0.0,19.19411,1.0,27.397751,1338804.0
14033,1848879505.0,2.0,2.0,137.0,3.0,23.217667,-1.0,4.0,8.503062,2.0,0.0,1.0,0.0,33.931316,3.0,-1.0,1.0,55.593673,1.0,35.163118,1502298.0
14034,1848879509.0,2.0,2.0,103.0,3.0,56.766827,-1.0,4.0,32.907313,1.0,0.0,1.0,0.0,66.884838,3.0,12.392967,0.0,68.698275,1.0,46.666839,1266324.0
14035,1848879515.0,2.0,4.0,74.0,7.0,-1.0,-1.0,-1.0,10.838426,1.0,0.0,1.0,0.0,-1.0,1.0,4.983333,-1.0,13.548712,1.0,34.626433,1366221.0
14036,1848879518.0,4.0,3.0,92.0,3.0,68.036599,-1.0,-1.0,65.9706,0.0,1.0,1.0,1.0,78.241637,2.0,0.105542,0.0,19.370343,1.0,131.84315,1176189.0
14037,1848879520.0,2.0,4.0,126.0,6.0,33.758864,-1.0,2.0,9.063606,1.0,-1.0,1.0,0.0,44.376654,3.0,8.709885,0.0,13.857374,1.0,59.941479,1475812.0
14038,1848879526.0,2.0,3.0,148.0,9.0,12.417555,-1.0,2.0,12.172516,1.0,0.0,1.0,0.0,23.287023,1.0,59.09722,0.0,75.38323,1.0,51.588218,1438649.0
14039,1848879528.0,2.0,3.0,81.0,6.0,78.815364,-1.0,-1.0,47.059859,2.0,0.0,0.0,0.0,89.468731,3.0,-1.0,0.0,0.834188,0.0,195.01809,1127080.0
14040,1848879530.0,4.0,4.0,74.0,8.0,-1.0,-1.0,3.0,21.412269,2.0,-1.0,1.0,0.0,-1.0,3.0,34.9086,0.0,25.382809,1.0,88.867216,1337719.0
14041,1848879535.0,4.0,4.0,138.0,6.0,22.451404,-1.0,4.0,-1.0,1.0,0.0,1.0,0.0,33.041203,1.0,22.42525,0.0,3.375939,1.0,77.690805,1458420.0
